SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,7_Laptime,9_Laptime,26_Laptime,29_Laptime,7_PaceDiff,9_PaceDiff,26_PaceDiff,29_PaceDiff,7_PaceDiffClear,9_PaceDiffClear,26_PaceDiffClear,29_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023211,32.0,1358,Alpha Tauri,98.997,100.396,,,0.927,2.326,,,0.927,2.326,,,98.115,-,7.0,-,7,-,,-,
2,2023,2023211,33.0,1359,Alpha Tauri,98.53,100.29,,,0.537,2.297,,,0.537,2.297,,,98.152,-,7.0,-,7,-,,-,
2,2023,2023211,34.0,1360,Alpha Tauri,98.127,100.334,,,0.245,2.452,,,0.245,2.452,,,98.021,-,7.0,-,7,-,,-,
2,2023,2023211,35.0,1361,Alpha Tauri,97.893,100.567,,,0.033,2.707,,,0.033,2.707,,,97.886,-,7.0,-,7,-,,-,
2,2023,2023211,36.0,1362,Alpha Tauri,97.761,100.209,,,-0.086,2.362,,,-0.086,2.362,,,97.913,-,7.0,-,7,-,,-,
2,2023,2023211,37.0,1363,Alpha Tauri,97.4,98.836,,,-0.405,1.031,,,-0.405,1.031,,,97.949,-,7.0,-,7,-,,-,
2,2023,2023211,38.0,1364,Alpha Tauri,98.133,98.957,,,0.353,1.177,,,0.353,1.177,,,97.806,-,7.0,-,7,-,,-,
2,2023,2023211,39.0,1365,Alpha Tauri,98.088,98.689,,,0.299,0.9,,,0.299,0.9,,,97.789,-,7.0,-,7,-,,-,
2,2023,2023211,40.0,1366,Alpha Tauri,98.686,98.391,,,0.892,0.597,,,0.892,0.597,,,98.012,-,9.0,-,9,-,,-,
2,2023,2023211,41.0,1367,Alpha Tauri,98.96,98.004,,,1.253,0.297,,,1.253,0.297,,,97.809,-,9.0,-,9,-,,-,
2,2023,2023211,42.0,1368,Alpha Tauri,99.455,98.155,,,1.792,0.492,,,1.792,0.492,,,97.761,-,9.0,-,9,-,,-,
2,2023,2023211,43.0,1369,Alpha Tauri,98.589,97.945,,,1.057,0.413,,,1.057,0.413,,,97.691,-,9.0,-,9,-,,-,
2,2023,2023211,44.0,1370,Alpha Tauri,98.834,97.73,,,1.309,0.205,,,1.309,0.205,,,97.859,-,9.0,-,9,-,,-,
2,2023,2023211,45.0,1371,Alpha Tauri,97.51,97.587,,,0.21,0.287,,,0.21,0.287,,,97.3,-,7.0,-,7,-,,-,
2,2023,2023211,46.0,1372,Alpha Tauri,97.347,97.906,,,0.147,0.706,,,0.147,0.706,,,97.297,-,7.0,-,7,-,,-,
2,2023,2023211,47.0,1373,Alpha Tauri,98.136,,,,1.001,,,,1.001,,,,97.135,-,-,-,,-,,-,
2,2023,2023211,48.0,1374,Alpha Tauri,99.503,,,,2.275,,,,1.034,,,,97.383,-,-,-,,-,,-,
2,2023,2023211,49.0,1375,Alpha Tauri,98.389,,,,1.228,,,,1.228,,,,97.161,-,-,-,,-,,-,
2,2023,2023211,50.0,1376,Alpha Tauri,97.108,,,,-0.029,,,,-0.029,,,,97.137,-,-,-,,-,,-,
2,2023,2023221,1.0,1377,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023221,2.0,1378,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023221,3.0,1379,Alpha Tauri,91.519,90.674,,,0.434,-0.411,,,0.434,-0.411,,,91.085,-,9.0,-,9,-,,-,
2,2023,2023221,4.0,1380,Alpha Tauri,91.284,90.757,,,0.328,-0.199,,,0.328,-0.199,,,91.06,-,9.0,-,9,-,,-,
2,2023,2023221,5.0,1381,Alpha Tauri,91.326,90.685,,,0.378,-0.263,,,0.378,-0.263,,,90.99,-,9.0,-,9,-,,-,
2,2023,2023221,6.0,1382,Alpha Tauri,91.064,90.786,,,0.152,-0.126,,,0.152,-0.126,,,90.912,-,9.0,-,9,-,,-,
2,2023,2023221,7.0,1383,Alpha Tauri,,90.826,,,,-0.079,,,,-0.079,,,90.917,-,-,-,,-,,-,
2,2023,2023221,8.0,1384,Alpha Tauri,,91.097,,,,0.125,,,,-0.128,,,91.024,-,-,-,,-,,-,
2,2023,2023221,9.0,1385,Alpha Tauri,89.815,90.862,,,-1.166,-0.119,,,-1.166,-0.119,,,91.01,-,7.0,-,7,-,,-,
2,2023,2023221,10.0,1386,Alpha Tauri,90.238,91.104,,,-0.906,-0.04,,,-0.906,-0.04,,,91.212,-,7.0,-,7,-,,-,
2,2023,2023221,11.0,1387,Alpha Tauri,90.43,91.472,,,-0.834,0.208,,,-0.834,0.021,,,91.38,-,7.0,-,7,-,,-,
2,2023,2023221,12.0,1388,Alpha Tauri,90.078,91.466,,,-1.236,0.152,,,-1.236,0.152,,,91.376,-,7.0,-,7,-,,-,
2,2023,2023221,13.0,1389,Alpha Tauri,90.271,91.198,,,-0.983,-0.056,,,-0.983,-0.056,,,91.287,-,7.0,-,7,-,,-,
2,2023,2023221,14.0,1390,Alpha Tauri,90.424,90.85,,,-0.764,-0.338,,,-0.764,-0.338,,,91.204,-,7.0,-,7,-,,-,
2,2023,2023221,15.0,1391,Alpha Tauri,90.475,90.901,,,-0.508,-0.082,,,-0.508,-0.082,,,90.983,-,7.0,-,7,-,,-,
2,2023,2023221,16.0,1392,Alpha Tauri,90.482,91.081,,,-0.384,0.215,,,-0.384,0.215,,,90.866,-,7.0,-,7,-,,-,
2,2023,2023221,17.0,1393,Alpha Tauri,90.391,91.228,,,-0.162,0.675,,,-0.162,0.675,,,90.672,-,7.0,-,7,-,,-,
2,2023,2023221,18.0,1394,Alpha Tauri,90.697,91.244,,,0.074,0.621,,,0.074,0.621,,,90.779,-,7.0,-,7,-,,-,
2,2023,2023221,19.0,1395,Alpha Tauri,90.418,91.453,,,-0.047,0.988,,,-0.047,0.988,,,90.522,-,7.0,-,7,-,,-,
2,2023,2023221,20.0,1396,Alpha Tauri,91.085,91.211,,,0.659,0.785,,,0.126,0.785,,,90.491,-,7.0,-,7,-,,-,
2,2023,2023221,21.0,1397,Alpha Tauri,90.686,91.134,,,0.202,0.65,,,0.202,0.65,,,90.529,-,7.0,-,7,-,,-,
2,2023,2023221,22.0,1398,Alpha Tauri,90.883,,,,0.469,,,,0.469,,,,90.618,-,-,-,,-,,-,
2,2023,2023221,23.0,1399,Alpha Tauri,90.476,,,,0.053,,,,0.053,,,,90.544,-,-,-,,-,,-,
2,2023,2023221,24.0,1400,Alpha Tauri,90.295,90.313,,,-0.066,-0.048,,,-0.066,-0.048,,,90.393,-,7.0,-,7,-,,-,
2,2023,2023221,25.0,1401,Alpha Tauri,91.132,90.104,,,0.876,-0.152,,,0.876,-0.152,,,90.309,-,9.0,-,9,-,,-,
2,2023,2023221,26.0,1402,Alpha Tauri,91.949,89.724,,,1.821,-0.404,,,0.806,-0.404,,,90.351,-,9.0,-,9,-,,-,
2,2023,2023221,27.0,1403,Alpha Tauri,90.737,89.942,,,0.578,-0.217,,,0.578,-0.217,,,90.206,-,9.0,-,9,-,,-,
2,2023,2023221,28.0,1404,Alpha Tauri,90.697,89.892,,,0.458,-0.347,,,0.458,-0.347,,,90.343,-,9.0,-,9,-,,-,
2,2023,2023221,29.0,1405,Alpha Tauri,91.307,89.688,,,1.2,-0.419,,,0.581,-0.419,,,90.158,-,9.0,-,9,-,,-,
2,2023,2023221,30.0,1406,Alpha Tauri,90.678,89.989,,,0.605,-0.084,,,0.605,-0.396,,,90.138,-,9.0,-,9,-,,-,
2,2023,2023221,31.0,1407,Alpha Tauri,,89.667,,,,-0.416,,,,-0.416,,,90.1,-,-,-,,-,,-,
2,2023,2023221,32.0,1408,Alpha Tauri,,89.968,,,,-0.052,,,,-0.307,,,90.076,-,-,-,,-,,-,
2,2023,2023221,33.0,1409,Alpha Tauri,89.349,89.759,,,-0.609,-0.199,,,-0.609,-0.199,,,90.008,-,7.0,-,7,-,,-,
2,2023,2023221,34.0,1410,Alpha Tauri,89.584,89.976,,,-0.319,0.073,,,-0.319,0.073,,,89.903,-,7.0,-,7,-,,-,
2,2023,2023221,35.0,1411,Alpha Tauri,89.814,89.773,,,-0.055,-0.096,,,-0.055,-0.096,,,89.869,-,9.0,-,9,-,,-,
2,2023,2023221,36.0,1412,Alpha Tauri,90.531,89.64,,,0.65,-0.241,,,0.65,-0.241,,,89.974,-,9.0,-,9,-,,-,
2,2023,2023221,37.0,1413,Alpha Tauri,91.968,89.834,,,2.095,-0.039,,,0.896,-0.039,,,89.991,-,9.0,-,9,-,,-,
2,2023,2023221,38.0,1414,Alpha Tauri,91.008,90.579,,,1.274,0.845,,,1.274,0.845,,,89.811,-,9.0,-,9,-,,-,
2,2023,2023221,39.0,1415,Alpha Tauri,90.068,91.013,,,0.382,1.327,,,0.382,0.42,,,89.942,-,7.0,-,7,-,,-,
2,2023,2023221,40.0,1416,Alpha Tauri,88.841,89.633,,,-0.699,0.093,,,-0.699,0.093,,,89.609,-,7.0,-,7,-,,-,
2,2023,2023221,41.0,1417,Alpha Tauri,88.838,89.511,,,-0.566,0.107,,,-0.566,0.107,,,89.404,-,7.0,-,7,-,,-,
2,2023,2023221,42.0,1418,Alpha Tauri,88.581,90.349,,,-0.668,1.1,,,-0.668,0.336,,,89.294,-,7.0,-,7,-,,-,
2,2023,2023221,43.0,1419,Alpha Tauri,90.055,89.659,,,0.89,0.494,,,-0.466,0.494,,,89.363,-,9.0,-,7,-,,-,
2,2023,2023221,44.0,1420,Alpha Tauri,88.818,89.732,,,-0.239,0.675,,,-0.239,0.675,,,89.057,-,7.0,-,7,-,,-,
2,2023,2023221,45.0,1421,Alpha Tauri,88.705,89.315,,,-0.143,0.467,,,-0.143,0.467,,,88.978,-,7.0,-,7,-,,-,
2,2023,2023221,46.0,1422,Alpha Tauri,88.708,89.41,,,-0.303,0.399,,,-0.303,0.399,,,89.033,-,7.0,-,7,-,,-,
2,2023,2023221,47.0,1423,Alpha Tauri,88.571,89.335,,,-0.599,0.165,,,-0.599,0.165,,,89.315,-,7.0,-,7,-,,-,
2,2023,2023221,48.0,1424,Alpha Tauri,88.702,90.932,,,-0.499,1.731,,,-0.499,0.442,,,89.366,-,7.0,-,7,-,,-,
2,2023,2023221,49.0,1425,Alpha Tauri,88.791,89.951,,,-0.386,0.774,,,-0.386,0.774,,,89.258,-,7.0,-,7,-,,-,
2,2023,2023221,50.0,1426,Alpha Tauri,89.065,89.643,,,-0.097,0.481,,,-0.097,0.481,,,89.249,-,7.0,-,7,-,,-,
2,2023,2023221,51.0,1427,Alpha Tauri,89.332,89.529,,,0.191,0.388,,,0.191,0.388,,,89.154,-,7.0,-,7,-,,-,
2,2023,2023221,52.0,1428,Alpha Tauri,88.743,89.454,,,-0.349,0.362,,,-0.349,0.362,,,89.194,-,7.0,-,7,-,,-,
2,2023,2023221,53.0,1429,Alpha Tauri,88.742,89.413,,,-0.396,0.275,,,-0.396,0.275,,,89.221,-,7.0,-,7,-,,-,
2,2023,2023221,54.0,1430,Alpha Tauri,88.76,89.385,,,-0.394,0.231,,,-0.394,0.231,,,89.246,-,7.0,-,7,-,,-,
2,2023,2023221,55.0,1431,Alpha Tauri,88.871,89.256,,,-0.301,0.084,,,-0.301,0.084,,,89.187,-,7.0,-,7,-,,-,
2,2023,2023221,56.0,1432,Alpha Tauri,88.929,91.027,,,-0.242,1.856,,,-0.242,0.371,,,89.264,-,7.0,-,7,-,,-,
2,2023,2023221,57.0,1433,Alpha Tauri,89.06,89.828,,,-0.301,0.467,,,-0.301,0.467,,,89.399,-,7.0,-,7,-,,-,
2,2023,2023221,58.0,1434,Alpha Tauri,89.02,90.38,,,-0.398,0.962,,,-0.398,0.962,,,89.418,-,7.0,-,7,-,,-,
